mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
17	15	59	63	0.5		1/2	1/2	4/4	5	2	1/8	1/8	1		1	67	G4	4	818
17	15	59	63	1.0		1/2	1/2	4/4	3	1	1/4	1/4	1		3	69	A4	4	798
17	15	59	63	1.0		1/2	1/2	4/4	5	1	1/4	1/4	1		3	69	A4	4	811
17	15	119/2	127/2	0.5		5/8	5/8	4/4	6	1	1/8	1/8	1		3	57	A3	3	825
17	15	119/2	127/2	0.5		5/8	5/8	4/4	7	1	1/8	1/8	1		3	57	A3	3	835
17	15	119/2	127/2	0.25		5/8	5/8	4/4	4	2	1/16	1/16	1		6	66	F#4	4	806
17	15	119/2	127/2	0.25		5/8	5/8	4/4	5	2	1/16	1/16	1		6	66	F#4	4	819
17	15	239/4	255/4	0.25		11/16	11/16	4/4	4	2	1/16	1/16	1		4	64	E4	4	807
17	15	239/4	255/4	0.25		11/16	11/16	4/4	5	2	1/16	1/16	1		4	64	E4	4	820
17	15	60	64	0.5		3/4	3/4	4/4	10	2	1/8	1/8	1		2	38	D2	2	850
17	15	60	64	0.5		3/4	3/4	4/4	2	1	1/8	1/8	1		2	50	D3	3	794
17	15	60	64	0.5		3/4	3/4	4/4	6	2	1/8	1/8	1		2	50	D3	3	830
17	15	60	64	0.5		3/4	3/4	4/4	8	2	1/8	1/8	1		2	50	D3	3	840
17	15	60	64	0.5		3/4	3/4	4/4	9	2	1/8	1/8	1		2	50	D3	3	845
17	15	60	64	1.0		3/4	3/4	4/4	6	1	1/4	1/4	1		3	57	A3	3	826
17	15	60	64	1.0		3/4	3/4	4/4	7	1	1/4	1/4	1		3	57	A3	3	836
17	15	60	64	1.0		3/4	3/4	4/4	4	2	1/4	1/4	1		2	62	D4	4	808
17	15	60	64	1.0		3/4	3/4	4/4	5	2	1/4	1/4	1	1	2	62	D4	4	821
17	15	60	64	0.5		3/4	3/4	4/4	3	1	1/8	1/8	1		6	66	F#4	4	799
17	15	60	64	0.5		3/4	3/4	4/4	5	1	1/8	1/8	1		6	66	F#4	4	812
17	15	60	64	0.5		3/4	3/4	4/4	1	2	1/8	1/8	1		2	74	D5	5	792
17	15	60	64	0.5		3/4	3/4	4/4	1	2	1/8	1/8	1		6	78	F#5	5	792
17	15	60	64	1.0		3/4	3/4	4/4	1	1	1/4	1/4	1	1	3	81	A5	5	791
17	15	121/2	129/2	0.5		7/8	7/8	4/4	10	2	1/8	1/8	1		4	40	E2	2	851
17	15	121/2	129/2	0.5		7/8	7/8	4/4	2	1	1/8	1/8	1		3	45	A2	2	795
17	15	121/2	129/2	0.5		7/8	7/8	4/4	6	2	1/8	1/8	1		4	52	E3	3	831
17	15	121/2	129/2	0.5		7/8	7/8	4/4	8	2	1/8	1/8	1		4	52	E3	3	841
17	15	121/2	129/2	0.5		7/8	7/8	4/4	9	2	1/8	1/8	1		4	52	E3	3	846
17	15	121/2	129/2	0.5		7/8	7/8	4/4	3	1	1/8	1/8	1		1	67	G4	4	800
17	15	121/2	129/2	0.5		7/8	7/8	4/4	5	1	1/8	1/8	1		1	67	G4	4	813
17	15	121/2	129/2	0.5		7/8	7/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	793
17	15	121/2	129/2	0.5		7/8	7/8	4/4	1	2	1/8	1/8	1		4	76	E5	5	793
18	16	61	65	0.5		0	0	4/4	10	2	1/8	1/8	1		6	42	F#2	2	906
18	16	61	65	1.0		0	0	4/4	2	1	1/4	1/4	1		2	50	D3	3	871
18	16	61	65	0.5		0	0	4/4	6	2	1/8	1/8	1		6	54	F#3	3	892
18	16	61	65	0.5		0	0	4/4	8	2	1/8	1/8	1		6	54	F#3	3	898
18	16	61	65	0.5		0	0	4/4	9	2	1/8	1/8	1		6	54	F#3	3	902
18	16	61	65	0.5		0	0	4/4	4	2	1/8	1/8	1		2	62	D4	4	880
18	16	61	65	0.5		0	0	4/4	5	2	1/8	1/8	1	-1	2	62	D4	4	886
18	16	61	65	3.0		0	0	4/4	6	1	3/4	1/2	3/2		2	62	D4	4	890
18	16	61	65	3.0		0	0	4/4	7	1	3/4	1/2	3/2		2	62	D4	4	896
18	16	61	65	1.0		0	0	4/4	1	2	1/4	1/4	1		6	66	F#4	4	857
18	16	61	65	2.0		0	0	4/4	3	1	1/2	1/2	1		3	69	A4	4	878
18	16	61	65	2.0		0	0	4/4	5	1	1/2	1/2	1		3	69	A4	4	884
18	16	61	65	1.0		0	0	4/4	1	2	1/4	1/4	1		2	74	D5	5	857
18	16	61	65	0.5		0	0	4/4	1	1	1/8	1/8	1	-1	3	81	A5	5	852
18	16	123/2	131/2	0.5		1/8	1/8	4/4	10	2	1/8	1/8	1		1	43	G2	2	907
18	16	123/2	131/2	0.5		1/8	1/8	4/4	6	2	1/8	1/8	1		1	55	G3	3	893
18	16	123/2	131/2	0.5		1/8	1/8	4/4	8	2	1/8	1/8	1		1	55	G3	3	899
18	16	123/2	131/2	0.5		1/8	1/8	4/4	9	2	1/8	1/8	1		1	55	G3	3	903
18	16	123/2	131/2	0.5		1/8	1/8	4/4	4	2	1/8	1/8	1		4	64	E4	4	881
18	16	123/2	131/2	0.5		1/8	1/8	4/4	5	2	1/8	1/8	1		4	64	E4	4	887
18	16	123/2	131/2	0.5		1/8	1/8	4/4	1	1	1/8	1/8	1		1	79	G5	5	853
18	16	62	66	2.0		1/4	1/4	4/4	10	2	1/2	1/2	1		3	45	A2	2	908
18	16	62	66	2.0		1/4	1/4	4/4	6	2	1/2	1/2	1		3	57	A3	3	894
18	16	62	66	2.0		1/4	1/4	4/4	8	2	1/2	1/2	1		3	57	A3	3	900
18	16	62	66	2.0		1/4	1/4	4/4	9	2	1/2	1/2	1		3	57	A3	3	904
18	16	62	66	1.0		1/4	1/4	4/4	4	2	1/4	1/4	1		6	66	F#4	4	882
18	16	62	66	1.0		1/4	1/4	4/4	5	2	1/4	1/4	1		6	66	F#4	4	888
18	16	62	66	0.75		1/4	1/4	4/4	1	3	3/16	1/8	3/2		6	78	F#5	5	865
18	16	62	66	1.0		1/4	1/4	4/4	1	1	1/4	1/4	1		3	81	A5	5	854
18	16	125/2	133/2	0.5		3/8	3/8	4/4	2	1	1/8	1/8	1		2	50	D3	3	872
18	16	125/2	133/2	0.25		3/8	3/8	4/4	1	2	1/16	1/16	1		2	74	D5	5	858
18	16	251/4	267/4	0.25		7/16	7/16	4/4	1	2	1/16	1/16	1		2	74	D5	5	859
18	16	251/4	267/4	0.25		7/16	7/16	4/4	1	3	1/16	1/16	1		4	76	E5	5	866
18	16	63	67	0.5		1/2	1/2	4/4	2	1	1/8	1/8	1		3	45	A2	2	873
18	16	63	67	2.0		1/2	1/2	4/4	4	2	1/2	1/2	1		4	64	E4	4	883
18	16	63	67	2.0		1/2	1/2	4/4	5	2	1/2	1/2	1		4	64	E4	4	889
18	16	63	67	2.0		1/2	1/2	4/4	3	1	1/2	1/2	1		1	67	G4	4	879
18	16	63	67	2.0		1/2	1/2	4/4	5	1	1/2	1/2	1		1	67	G4	4	885
18	16	63	67	0.25		1/2	1/2	4/4	1	3	1/16	1/16	1		2	74	D5	5	867
18	16	63	67	0.5		1/2	1/2	4/4	1	2	1/8	1/8	1		2	74	D5	5	860
18	16	63	67	1.0		1/2	1/2	4/4	1	1	1/4	1/4	1		4	76	E5	5	855
18	16	127/2	135/2	0.25		5/8	5/8	4/4	2	1	1/16	1/16	1		3	45	A2	2	874
18	16	127/2	135/2	0.25		5/8	5/8	4/4	1	2	1/16	1/16	1		2	74	D5	5	861
18	16	127/2	135/2	0.25		5/8	5/8	4/4	1	3	1/16	1/16	1		1	79	G5	5	868
18	16	255/4	271/4	0.25		11/16	11/16	4/4	2	1	1/16	1/16	1		3	45	A2	2	875
18	16	255/4	271/4	0.25		11/16	11/16	4/4	1	2	1/16	1/16	1		2	74	D5	5	862
18	16	255/4	271/4	0.25		11/16	11/16	4/4	1	3	1/16	1/16	1		6	78	F#5	5	869
18	16	64	68	1.0		3/4	3/4	4/4	10	2	1/4	1/4	1		3	33	A1	1	909
18	16	64	68	0.5		3/4	3/4	4/4	2	1	1/8	1/8	1		3	45	A2	2	876
18	16	64	68	1.0		3/4	3/4	4/4	6	2	1/4	1/4	1		3	45	A2	2	895
18	16	64	68	1.0		3/4	3/4	4/4	8	2	1/4	1/4	1		3	45	A2	2	901
18	16	64	68	1.0		3/4	3/4	4/4	9	2	1/4	1/4	1		3	45	A2	2	905
18	16	64	68	1.0		3/4	3/4	4/4	6	1	1/4	1/4	1		7	61	C#4	4	891
18	16	64	68	1.0		3/4	3/4	4/4	7	1	1/4	1/4	1		7	61	C#4	4	897
18	16	64	68	0.5		3/4	3/4	4/4	1	2	1/8	1/8	1		3	69	A4	4	863
18	16	64	68	1.0		3/4	3/4	4/4	1	4	1/4	1/4	1		4	76	E5	5	870
18	16	64	68	1.0		3/4	3/4	4/4	1	1	1/4	1/4	1		7	85	C#6	6	856
18	16	129/2	137/2	0.5		7/8	7/8	4/4	2	1	1/8	1/8	1		3	45	A2	2	877
18	16	129/2	137/2	0.5		7/8	7/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	864
19	17	65	69	3.0		0	0	4/4	10	3	3/4	1/2	3/2		2	26	D1	1	923
19	17	65	69	3.0		0	0	4/4	6	3	3/4	1/2	3/2		2	38	D2	2	919
19	17	65	69	3.0		0	0	4/4	9	3	3/4	1/2	3/2		2	38	D2	2	922
19	17	65	69	3.0		0	0	4/4	2	1	3/4	1/2	3/2		2	50	D3	3	912
19	17	65	69	3.0		0	0	4/4	6	2	3/4	1/2	3/2		2	50	D3	3	918
19	17	65	69	3.0		0	0	4/4	8	2	3/4	1/2	3/2		2	50	D3	3	921
19	17	65	69	3.0		0	0	4/4	6	1	3/4	1/2	3/2		3	57	A3	3	917
19	17	65	69	3.0		0	0	4/4	7	1	3/4	1/2	3/2		3	57	A3	3	920
19	17	65	69	3.0		0	0	4/4	4	2	3/4	1/2	3/2		2	62	D4	4	914
19	17	65	69	3.0		0	0	4/4	5	2	3/4	1/2	3/2		2	62	D4	4	916
19	17	65	69	3.0		0	0	4/4	3	1	3/4	1/2	3/2		6	66	F#4	4	913
19	17	65	69	3.0		0	0	4/4	5	1	3/4	1/2	3/2		6	66	F#4	4	915
19	17	65	69	3.0		0	0	4/4	1	2	3/4	1/2	3/2		3	69	A4	4	911
19	17	65	69	3.0		0	0	4/4	1	2	3/4	1/2	3/2		6	78	F#5	5	911
19	17	65	69	3.0		0	0	4/4	1	1	3/4	1/2	3/2		2	86	D6	6	910
