mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible
12	11	42	42	0.5	1/4	1/4	Chord	4/4	9	1	1/8	1/8	1	604						
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	9	1	1/8	1/8	1	605						
12	11	43	43	0.5	1/2	1/2	Chord	4/4	9	1	1/8	1/8	1	606						
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	9	1	1/8	1/8	1	607						
12	11	44	44	0.5	3/4	3/4	Chord	4/4	9	1	1/8	1/8	1	608						
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	9	1	1/8	1/8	1	609						
12	11	41	41	0.5	0	0	Chord	4/4	10	1	1/8	1/8	1	610						
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	10	1	1/8	1/8	1	611						
12	11	42	42	0.5	1/4	1/4	Chord	4/4	10	1	1/8	1/8	1	612						
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	10	1	1/8	1/8	1	613						
12	11	43	43	0.5	1/2	1/2	Chord	4/4	10	1	1/8	1/8	1	614						
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	10	1	1/8	1/8	1	615						
12	11	44	44	0.5	3/4	3/4	Chord	4/4	10	1	1/8	1/8	1	616						
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	10	1	1/8	1/8	1	617						
13	12	45	45	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	618	-stellt:					
13	12	48	48	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	619	Du,					
13	12	45	45	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	620						
13	12	48	48	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	621						
13	12	45	45	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	622						
13	12	48	48	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	623						
13	12	45	45	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	624						
13	12	48	48	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	625						
13	12	45	45	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	626						
13	12	48	48	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	627						
13	12	45	45	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	628						
13	12	48	48	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	629						
13	12	45	45	3.0	0	0	Chord	4/4	6	1	3/4	1/2	3/2	630						
13	12	48	48	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	631						
13	12	45	45	3.0	0	0	Chord	4/4	7	1	3/4	1/2	3/2	632						
13	12	48	48	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	633						
13	12	45	45	3.0	0	0	Chord	4/4	7	2	3/4	1/2	3/2	634						
13	12	48	48	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	635						
13	12	45	45	3.0	0	0	Chord	4/4	8	2	3/4	1/2	3/2	636						
13	12	48	48	1.0	3/4	3/4	Chord	4/4	8	2	1/4	1/4	1	637						
13	12	45	45	0.5	0	0	Chord	4/4	9	1	1/8	1/8	1	638						
13	12	91/2	91/2	0.5	1/8	1/8	Chord	4/4	9	1	1/8	1/8	1	639						
13	12	46	46	0.5	1/4	1/4	Chord	4/4	9	1	1/8	1/8	1	640						
13	12	93/2	93/2	0.5	3/8	3/8	Chord	4/4	9	1	1/8	1/8	1	641						
13	12	47	47	0.5	1/2	1/2	Chord	4/4	9	1	1/8	1/8	1	642						
13	12	95/2	95/2	0.5	5/8	5/8	Chord	4/4	9	1	1/8	1/8	1	643						
13	12	48	48	0.5	3/4	3/4	Chord	4/4	9	1	1/8	1/8	1	644						
13	12	97/2	97/2	0.5	7/8	7/8	Chord	4/4	9	1	1/8	1/8	1	645						
13	12	45	45	0.5	0	0	Chord	4/4	10	1	1/8	1/8	1	646						
13	12	91/2	91/2	0.5	1/8	1/8	Chord	4/4	10	1	1/8	1/8	1	647						
13	12	46	46	0.5	1/4	1/4	Chord	4/4	10	1	1/8	1/8	1	648						
13	12	93/2	93/2	0.5	3/8	3/8	Chord	4/4	10	1	1/8	1/8	1	649						
13	12	47	47	0.5	1/2	1/2	Chord	4/4	10	1	1/8	1/8	1	650						
13	12	95/2	95/2	0.5	5/8	5/8	Chord	4/4	10	1	1/8	1/8	1	651						
13	12	48	48	0.5	3/4	3/4	Chord	4/4	10	1	1/8	1/8	1	652						
13	12	97/2	97/2	0.5	7/8	7/8	Chord	4/4	10	1	1/8	1/8	1	653						
14	13	49	49	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	654	du					
14	13	50	50	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	655	bist					
14	13	51	51	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	656	mei-					
14	13	52	52	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	657	-ne					
14	13	49	49	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	658						
14	13	50	50	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	659						
14	13	51	51	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	660						
14	13	52	52	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	661						
14	13	105/2	105/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	662						
14	13	49	49	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	663						
14	13	50	50	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	664						
14	13	51	51	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	665						
14	13	52	52	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	666						
14	13	49	49	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	667						
14	13	50	50	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	668						
14	13	51	51	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	669						
14	13	52	52	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	670						
14	13	49	49	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	671						
14	13	50	50	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	672						
14	13	51	51	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	673						
14	13	52	52	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	674						
14	13	49	49	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	675						
14	13	50	50	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	676						
14	13	51	51	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	677						
14	13	52	52	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	678						
14	13	105/2	105/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	679						
14	13	49	49	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	680						
14	13	50	50	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	681						
14	13	51	51	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	682						
14	13	52	52	0.5	3/4	3/4	Chord	4/4	6	1	1/8	1/8	1	683						
14	13	105/2	105/2	0.5	7/8	7/8	Chord	4/4	6	1	1/8	1/8	1	684						
14	13	49	49	1.0	0	0	Chord	4/4	7	1	1/4	1/4	1	685						
14	13	50	50	1.0	1/4	1/4	Chord	4/4	7	1	1/4	1/4	1	686						
14	13	51	51	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	687						
14	13	52	52	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	688						
14	13	49	49	0.5	0	0	Chord	4/4	7	2	1/8	1/8	1	689						
14	13	99/2	99/2	0.5	1/8	1/8	Chord	4/4	7	2	1/8	1/8	1	690						
14	13	50	50	0.5	1/4	1/4	Chord	4/4	7	2	1/8	1/8	1	691						
14	13	101/2	101/2	0.5	3/8	3/8	Chord	4/4	7	2	1/8	1/8	1	692						
14	13	51	51	0.5	1/2	1/2	Chord	4/4	7	2	1/8	1/8	1	693						
14	13	103/2	103/2	0.5	5/8	5/8	Chord	4/4	7	2	1/8	1/8	1	694						
14	13	52	52	0.5	3/4	3/4	Chord	4/4	7	2	1/8	1/8	1	695						
14	13	105/2	105/2	0.5	7/8	7/8	Chord	4/4	7	2	1/8	1/8	1	696						
14	13	49	49	0.5	0	0	Chord	4/4	8	2	1/8	1/8	1	697						
14	13	99/2	99/2	0.5	1/8	1/8	Chord	4/4	8	2	1/8	1/8	1	698						
14	13	50	50	0.5	1/4	1/4	Chord	4/4	8	2	1/8	1/8	1	699						
14	13	101/2	101/2	0.5	3/8	3/8	Chord	4/4	8	2	1/8	1/8	1	700						
14	13	51	51	0.5	1/2	1/2	Chord	4/4	8	2	1/8	1/8	1	701						
14	13	103/2	103/2	0.5	5/8	5/8	Chord	4/4	8	2	1/8	1/8	1	702						
14	13	52	52	0.5	3/4	3/4	Chord	4/4	8	2	1/8	1/8	1	703						
14	13	105/2	105/2	0.5	7/8	7/8	Chord	4/4	8	2	1/8	1/8	1	704						
14	13	49	49	0.5	0	0	Chord	4/4	9	1	1/8	1/8	1	705						
14	13	99/2	99/2	0.5	1/8	1/8	Chord	4/4	9	1	1/8	1/8	1	706						
14	13	50	50	0.5	1/4	1/4	Chord	4/4	9	1	1/8	1/8	1	707						
14	13	101/2	101/2	0.5	3/8	3/8	Chord	4/4	9	1	1/8	1/8	1	708						
14	13	51	51	0.5	1/2	1/2	Chord	4/4	9	1	1/8	1/8	1	709						
14	13	103/2	103/2	0.5	5/8	5/8	Chord	4/4	9	1	1/8	1/8	1	710						
14	13	52	52	0.5	3/4	3/4	Chord	4/4	9	1	1/8	1/8	1	711						
14	13	105/2	105/2	0.5	7/8	7/8	Chord	4/4	9	1	1/8	1/8	1	712						
14	13	49	49	0.5	0	0	Chord	4/4	10	1	1/8	1/8	1	713						
14	13	99/2	99/2	0.5	1/8	1/8	Chord	4/4	10	1	1/8	1/8	1	714						
14	13	50	50	0.5	1/4	1/4	Chord	4/4	10	1	1/8	1/8	1	715						
14	13	101/2	101/2	0.5	3/8	3/8	Chord	4/4	10	1	1/8	1/8	1	716						
14	13	51	51	0.5	1/2	1/2	Chord	4/4	10	1	1/8	1/8	1	717						
14	13	103/2	103/2	0.5	5/8	5/8	Chord	4/4	10	1	1/8	1/8	1	718						
14	13	52	52	0.5	3/4	3/4	Chord	4/4	10	1	1/8	1/8	1	719						
14	13	105/2	105/2	0.5	7/8	7/8	Chord	4/4	10	1	1/8	1/8	1	720						
15	14	53	53	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	721	Lust;					
15	14	56	56	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0
15	14	56	56	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	722	was					
15	14	53	53	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	723						
15	14	56	56	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	724						
15	14	113/2	113/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	725						
15	14	53	53	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	726						
15	14	56	56	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	727						
15	14	53	53	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	728						
15	14	56	56	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	729						
15	14	53	53	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	730						
15	14	56	56	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	731						
15	14	53	53	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	732						
15	14	56	56	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	733						
15	14	113/2	113/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	734						
15	14	53	53	3.0	0	0	Chord	4/4	6	1	3/4	1/2	3/2	735						
15	14	56	56	0.5	3/4	3/4	Chord	4/4	6	1	1/8	1/8	1	736						
15	14	113/2	113/2	0.5	7/8	7/8	Chord	4/4	6	1	1/8	1/8	1	737						
15	14	53	53	3.0	0	0	Chord	4/4	7	1	3/4	1/2	3/2	738						
15	14	56	56	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	739						
15	14	53	53	3.0	0	0	Chord	4/4	7	2	3/4	1/2	3/2	740						
15	14	56	56	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	741						
15	14	53	53	3.0	0	0	Chord	4/4	8	2	3/4	1/2	3/2	742						
15	14	56	56	1.0	3/4	3/4	Chord	4/4	8	2	1/4	1/4	1	743						
15	14	53	53	0.5	0	0	Chord	4/4	9	1	1/8	1/8	1	744						
15	14	107/2	107/2	0.5	1/8	1/8	Chord	4/4	9	1	1/8	1/8	1	745						
15	14	54	54	0.5	1/4	1/4	Chord	4/4	9	1	1/8	1/8	1	746						
15	14	109/2	109/2	0.5	3/8	3/8	Chord	4/4	9	1	1/8	1/8	1	747						
15	14	55	55	0.5	1/2	1/2	Chord	4/4	9	1	1/8	1/8	1	748						
15	14	111/2	111/2	0.5	5/8	5/8	Chord	4/4	9	1	1/8	1/8	1	749						
15	14	56	56	0.5	3/4	3/4	Chord	4/4	9	1	1/8	1/8	1	750						
15	14	113/2	113/2	0.5	7/8	7/8	Chord	4/4	9	1	1/8	1/8	1	751						
15	14	53	53	0.5	0	0	Chord	4/4	10	1	1/8	1/8	1	752						
15	14	107/2	107/2	0.5	1/8	1/8	Chord	4/4	10	1	1/8	1/8	1	753						
15	14	54	54	0.5	1/4	1/4	Chord	4/4	10	1	1/8	1/8	1	754						
15	14	109/2	109/2	0.5	3/8	3/8	Chord	4/4	10	1	1/8	1/8	1	755						
15	14	55	55	0.5	1/2	1/2	Chord	4/4	10	1	1/8	1/8	1	756						
15	14	111/2	111/2	0.5	5/8	5/8	Chord	4/4	10	1	1/8	1/8	1	757						
15	14	56	56	0.5	3/4	3/4	Chord	4/4	10	1	1/8	1/8	1	758						
15	14	113/2	113/2	0.5	7/8	7/8	Chord	4/4	10	1	1/8	1/8	1	759						
16	15	57	57	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0
16	15	57	57	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	760	frag'					
16	15	58	58	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	761	ich					
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	762						
16	15	59	59	0.0	1/2	1/2	Tempo	4/4	1	1	0					𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0
16	15	59	59	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	763	nach					
16	15	60	60	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=62.5	63.0	𝅘𝅥	62.5	0.0
16	15	60	60	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	764	der					
16	15	57	57	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	765						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	766						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	767						
16	15	59	59	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	768						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	769						
16	15	57	57	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	770						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	771						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	772						
16	15	59	59	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	773						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	774						
16	15	57	57	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	775						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	776						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	777						
16	15	59	59	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	778						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	779						
16	15	57	57	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	780						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	781						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	782						
16	15	59	59	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	783						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	784						
16	15	57	57	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	785						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	786						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	787						
16	15	59	59	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	788						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	789						
16	15	57	57	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	790						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	6	1	1/8	1/8	1	791						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	6	1	1/8	1/8	1	792						
16	15	59	59	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	793						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	794						
16	15	57	57	1.0	0	0	Chord	4/4	7	1	1/4	1/4	1	795						
16	15	58	58	1.0	1/4	1/4	Chord	4/4	7	1	1/4	1/4	1	796						
16	15	59	59	0.5	1/2	1/2	Chord	4/4	7	1	1/8	1/8	1	797						
16	15	119/2	119/2	0.5	5/8	5/8	Chord	4/4	7	1	1/8	1/8	1	798						
16	15	60	60	0.5	3/4	3/4	Chord	4/4	7	1	1/8	1/8	1	799						
16	15	121/2	121/2	0.5	7/8	7/8	Chord	4/4	7	1	1/8	1/8	1	800						
16	15	57	57	0.5	0	0	Chord	4/4	7	2	1/8	1/8	1	801						
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	7	2	1/8	1/8	1	802						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	7	2	1/8	1/8	1	803						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	7	2	1/8	1/8	1	804						
16	15	59	59	1.0	1/2	1/2	Chord	4/4	7	2	1/4	1/4	1	805						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	806						
16	15	57	57	0.5	0	0	Chord	4/4	8	2	1/8	1/8	1	807						
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	8	2	1/8	1/8	1	808						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	8	2	1/8	1/8	1	809						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	8	2	1/8	1/8	1	810						
16	15	59	59	1.0	1/2	1/2	Chord	4/4	8	2	1/4	1/4	1	811						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	8	2	1/4	1/4	1	812						
16	15	57	57	0.5	0	0	Chord	4/4	9	1	1/8	1/8	1	813						
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	9	1	1/8	1/8	1	814						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	9	1	1/8	1/8	1	815						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	9	1	1/8	1/8	1	816						
16	15	59	59	1.0	1/2	1/2	Chord	4/4	9	1	1/4	1/4	1	817						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	9	1	1/4	1/4	1	818						
16	15	57	57	0.5	0	0	Chord	4/4	10	1	1/8	1/8	1	819						
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	10	1	1/8	1/8	1	820						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	10	1	1/8	1/8	1	821						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	10	1	1/8	1/8	1	822						
16	15	59	59	1.0	1/2	1/2	Chord	4/4	10	1	1/4	1/4	1	823						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	10	1	1/4	1/4	1	824						
17	16	61	61	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	825	Welt!					
17	16	61	61	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	826						
17	16	61	61	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	827						
17	16	61	61	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	828						
17	16	61	61	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	829						
17	16	61	61	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	830						
17	16	61	61	3.0	0	0	Chord	4/4	6	1	3/4	1/2	3/2	831						
17	16	61	61	3.0	0	0	Chord	4/4	7	1	3/4	1/2	3/2	832						
17	16	61	61	3.0	0	0	Chord	4/4	7	2	3/4	1/2	3/2	833						
17	16	61	61	3.0	0	0	Chord	4/4	8	2	3/4	1/2	3/2	834						
17	16	61	61	3.0	0	0	Chord	4/4	9	1	3/4	1/2	3/2	835						
17	16	61	61	3.0	0	0	Chord	4/4	10	1	3/4	1/2	3/2	836						
