mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	lyrics_5	lyrics_6	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
39	32	251/2	251/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	823												
39	32	126	126	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	824												
39	32	127	127	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	825												
39	32	128	128	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	826												
39	32	515/4	515/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	827												
39	32	125	125	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	828												
39	32	251/2	251/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	829												
39	32	126	126	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	830												
39	32	127	127	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	831												
39	32	255/2	255/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	832												
39	32	128	128	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	833												
39	32	125	125	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	834												
39	32	251/2	251/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	835												
39	32	126	126	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	836												
39	32	127	127	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	837												
39	32	255/2	255/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	838												
39	32	128	128	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	839												
40	33	129	129	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	840	E-											
40	33	130	130	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	841	-wig-											
40	33	131	131	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	842	-keit.											
40	33	132	132	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	843	Täg-											
40	33	265/2	265/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	844												
40	33	129	129	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	845												
40	33	261/2	261/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	846												
40	33	131	131	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	847												
40	33	132	132	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	848												
40	33	129	129	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	849												
40	33	259/2	259/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	850												
40	33	130	130	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	851												
40	33	131	131	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	852												
40	33	132	132	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	853												
40	33	129	129	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	854												
40	33	259/2	259/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	855												
40	33	130	130	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	856												
40	33	131	131	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	857												
40	33	132	132	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	858												
40	33	129	129	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	859												
40	33	259/2	259/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	860												
40	33	130	130	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	861												
40	33	131	131	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	862												
40	33	132	132	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	863												
41	34	133	133	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	864	-lich,											
41	34	134	134	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	865	Herr											
41	34	135	135	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	866	Gott,											
41	34	136	136	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	867	wir											
41	34	133	133	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	868												39
41	34	267/2	267/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	869												39
41	34	535/4	535/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	870												
41	34	134	134	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	871												
41	34	269/2	269/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	872												
41	34	135	135	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	873												40
41	34	271/2	271/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	874												40
41	34	543/4	543/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	875												
41	34	136	136	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	876												
41	34	133	133	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	877												41
41	34	267/2	267/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	878												41
41	34	535/4	535/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	879												
41	34	134	134	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	880												
41	34	269/2	269/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	881												
41	34	135	135	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	882												42
41	34	271/2	271/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	883												42
41	34	543/4	543/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	884												
41	34	136	136	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	885												
41	34	133	133	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	886												
41	34	267/2	267/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	887												
41	34	134	134	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	888												
41	34	135	135	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	889												
41	34	271/2	271/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	890												
41	34	136	136	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	891												
41	34	133	133	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	892												
41	34	267/2	267/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	893												
41	34	134	134	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	894												
41	34	135	135	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	895												
41	34	271/2	271/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	896												
41	34	136	136	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	897												
42	35	137	137	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	898	lo-											
42	35	138	138	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	899	-ben											
42	35	139	139	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	900	dich											
42	35	140	140	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
42	35	140	140	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	901	und											
42	35	137	137	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	902												43
42	35	138	138	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	903												43
42	35	553/4	553/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	904												
42	35	277/2	277/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	905												
42	35	555/4	555/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	906												
42	35	139	139	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	907												
42	35	140	140	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	908												
42	35	137	137	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	909												44
42	35	549/4	549/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	910												44
42	35	275/2	275/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	911												44
42	35	551/4	551/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	912												
42	35	138	138	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	913												
42	35	277/2	277/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	914												
42	35	139	139	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	915												
42	35	140	140	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	916												
42	35	281/2	281/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	917												
42	35	137	137	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	918												
42	35	275/2	275/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	919												
42	35	138	138	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	920												
42	35	277/2	277/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	921												
42	35	139	139	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	922												
42	35	140	140	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	923												
42	35	281/2	281/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	924												
42	35	137	137	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	925												
42	35	275/2	275/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	926												
42	35	138	138	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	927												
42	35	277/2	277/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	928												
42	35	139	139	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	929												
42	35	140	140	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	930												
42	35	281/2	281/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	931												
43	36	141	141	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	932	ehr'n											
43	36	142	142	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	933	dein											
43	36	143	143	0.0	1/2	1/2	Tempo	4/4	1	1	0										𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
43	36	143	143	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	934	Na-											
43	36	287/2	287/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	935												
43	36	144	144	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	936	-men											
43	36	141	141	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	937												
43	36	283/2	283/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	938												
43	36	142	142	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	939												
43	36	143	143	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	940												
43	36	144	144	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	941												
43	36	289/2	289/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	942												
43	36	141	141	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	943												
43	36	283/2	283/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	944												
43	36	142	142	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	945												
43	36	285/2	285/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	946												
43	36	143	143	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	947												
43	36	287/2	287/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	948												
43	36	144	144	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	949												
43	36	289/2	289/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	950												
43	36	141	141	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	951												
43	36	283/2	283/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	952												
43	36	142	142	1.5	1/4	1/4	Chord	4/4	2	2	3/8	1/4	3/2	953												
43	36	287/2	287/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	954												
43	36	144	144	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	955												
43	36	289/2	289/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	956												
43	36	141	141	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	957												
43	36	283/2	283/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	958												
43	36	142	142	1.5	1/4	1/4	Chord	4/4	3	2	3/8	1/4	3/2	959												
43	36	287/2	287/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	960												
43	36	144	144	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	961												
43	36	289/2	289/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	962												
44	37	145	145	0.0	0	0	Tempo	4/4	1	1	0										𝅘𝅥=67	67.0	𝅘𝅥	67.0	0.0	
44	37	145	145	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	963	ste-											
44	37	146	146	0.0	1/4	1/4	Tempo	4/4	1	1	0										𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
44	37	146	146	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	964	-tig-											
44	37	147	147	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	965	-lich.											
44	37	145	145	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	966												
44	37	146	146	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	967												
44	37	147	147	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	968												
44	37	145	145	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	969												45
44	37	291/2	291/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	970												
44	37	293/2	293/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	971												
44	37	147	147	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	972												
44	37	145	145	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	973												
44	37	291/2	291/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	974												
44	37	146	146	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	975												
44	37	293/2	293/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	976												
44	37	147	147	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	977												
44	37	145	145	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	978												
44	37	291/2	291/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	979												
44	37	146	146	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	980												
44	37	293/2	293/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	981												
44	37	147	147	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	982												
45	37	148	148	0.0	0	3/4	Tempo	4/4	1	1	0										𝅘𝅥=70.2	70.0	𝅘𝅥	70.2	0.0	
45	37	148	148	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	983	Be-	sei	Zeig'									
45	37	148	148	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	984												
45	37	148	148	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	985												
45	37	148	148	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	986												
45	37	148	148	1.0	0	3/4	Chord	4/4	3	2	1/4	1/4	1	987												
46	38	149	149	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	988	-hüt'	gnä-	uns									
46	38	150	150	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	989	uns	-dig	dei-									
46	38	151	151	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	990	heut',	uns,	-ne									
46	38	152	152	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	991	o	o	Barm-									
46	38	149	149	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	992												
46	38	150	150	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	993												46
46	38	301/2	301/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	994												46
46	38	603/4	603/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	995												
46	38	151	151	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	996												
46	38	152	152	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	997												47
46	38	305/2	305/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	998												47
46	38	611/4	611/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	999												
46	38	149	149	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	1000												
46	38	150	150	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	1001												
46	38	301/2	301/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	1002												
46	38	151	151	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1003												48
46	38	303/2	303/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	1004												48
46	38	607/4	607/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	1005												
46	38	152	152	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	1006												
46	38	305/2	305/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1007												
46	38	149	149	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	1008												
46	38	150	150	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	1009												
46	38	301/2	301/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	1010												
46	38	151	151	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	1011												
46	38	303/2	303/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	1012												
46	38	152	152	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	1013												
46	38	305/2	305/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	1014												
46	38	149	149	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	1015												
46	38	150	150	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	1016												
46	38	301/2	301/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	1017												
46	38	151	151	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	1018												
46	38	303/2	303/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	1019												
46	38	152	152	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	1020												
46	38	305/2	305/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	1021												
47	39	153	153	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1022	treu-	Her-	-her-									
47	39	154	154	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1023	-er	-re	-zig-									
47	39	155	155	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1024	Gott,	Gott,	-keit,									
47	39	156	156	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=71.2	71.0	𝅘𝅥	71.2	0.0	
47	39	156	156	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1025	vor	sei	wie									
47	39	153	153	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1026												
47	39	154	154	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	1027												49
47	39	617/4	617/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	1028												49
47	39	309/2	309/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	1029												
47	39	155	155	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	1030												50
47	39	311/2	311/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	1031												
47	39	156	156	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	1032												
47	39	153	153	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1033												
47	39	307/2	307/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	1034												
47	39	154	154	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1035												
47	39	155	155	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1036												
47	39	156	156	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1037												
47	39	153	153	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	1038												
47	39	307/2	307/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	1039												
47	39	154	154	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	1040												
47	39	155	155	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	1041												
47	39	156	156	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	1042												
47	39	313/2	313/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	1043												
47	39	153	153	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	1044												
47	39	307/2	307/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	1045												
47	39	154	154	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	1046												
47	39	155	155	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	1047												
47	39	156	156	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	1048												
47	39	313/2	313/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	1049												
48	40	157	157	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1050	al-	gnä-	un-									
48	40	158	158	0.0	1/4	1/4	Tempo	4/4	1	1	0										𝅘𝅥=70.9	71.0	𝅘𝅥	70.9	0.0	
48	40	158	158	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1051	-ler	-dig	-ser									
48	40	159	159	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1052	Sünd	uns	Hoff-									
48	40	160	160	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=70.2	70.0	𝅘𝅥	70.2	0.0	
48	40	160	160	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	1053	und	in	-nung									
48	40	157	157	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1054												
48	40	158	158	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	1055												
48	40	159	159	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	1056												
48	40	160	160	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	1057												
48	40	321/2	321/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	1058												
48	40	157	157	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1059												
48	40	315/2	315/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	1060												
48	40	158	158	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1061												
48	40	159	159	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	1062												
48	40	319/2	319/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	1063												
48	40	160	160	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	1064												
48	40	157	157	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	1065												
48	40	158	158	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	1066												
48	40	159	159	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	1067												
48	40	160	160	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	1068												
48	40	321/2	321/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	1069												
48	40	157	157	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	1070												
48	40	158	158	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	1071												
48	40	159	159	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	1072												
48	40	160	160	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	1073												
48	40	321/2	321/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	1074												
49	41	161	161	0.0	0	0	Tempo	4/4	1	1	0										𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0	
49	41	161	161	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	1075	Mis-	al-	zu									
49	41	162	162	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	1076	-se	-ler	dir									
49	41	163	163	0.0	1/2	1/2	Tempo	4/4	1	1	0										𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0	
49	41	163	163	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	1077	that,	Noth!	steht.									
49	41	161	161	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	1078												51
49	41	162	162	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	1079												51
49	41	649/4	649/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	1080												
49	41	325/2	325/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	1081												
49	41	163	163	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	1082												52
49	41	327/2	327/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	1083												
49	41	161	161	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	1084												
49	41	323/2	323/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	1085												
49	41	162	162	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	1086												
49	41	163	163	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	1087												
49	41	161	161	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	1088												
49	41	162	162	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	1089												
49	41	163	163	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	1090												
49	41	161	161	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	1091												
49	41	162	162	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	1092												
49	41	163	163	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	1093												
50	41	164	164	0.0	0	3/4	Tempo	4/4	1	1	0										𝅘𝅥=66.8	67.0	𝅘𝅥	66.8	0.0	
50	41	164	164	0.5	0	3/4	Chord	4/4	1	1	1/8	1/8	1	1094	Auf											
50	41	329/2	329/2	0.5	1/8	7/8	Chord	4/4	1	1	1/8	1/8	1	1095												
50	41	164	164	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	1096												
50	41	164	164	0.5	0	3/4	Chord	4/4	2	1	1/8	1/8	1	1097												
50	41	329/2	329/2	0.5	1/8	7/8	Chord	4/4	2	1	1/8	1/8	1	1098												
50	41	164	164	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	1099												
50	41	164	164	1.0	0	3/4	Chord	4/4	3	2	1/4	1/4	1	1100												
