mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
14	12	185/4	185/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	540											
14	12	93/2	93/2	0.0	3/8	3/8	Tempo	4/4	1	1	0									𝅘𝅥=48	48.0	𝅘𝅥	48.0	0.0	
14	12	93/2	93/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	541											
14	12	47	47	0.0	1/2	1/2	Tempo	4/4	1	1	0									𝅘𝅥=48.45	48.0	𝅘𝅥	48.45	0.0	
14	12	47	47	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	542											
14	12	95/2	95/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	543											
14	12	45	45	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	544											
14	12	181/4	181/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	545											
14	12	91/2	91/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	546											
14	12	183/4	183/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	547											
14	12	46	46	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	548											
14	12	185/4	185/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	549											
14	12	93/2	93/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	550											
14	12	47	47	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	551											
14	12	95/2	95/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	552											
14	12	45	45	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	553	bald.			Tod?							
14	12	45	45	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	554											7
14	12	46	46	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	555											7
14	12	93/2	93/2	0.25	3/8	3/8	Chord	4/4	3	2	1/16	1/16	1	556											7
14	12	187/4	187/4	0.25	7/16	7/16	Chord	4/4	3	2	1/16	1/16	1	557											7
14	12	47	47	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	558											
14	12	45	45	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	559											8
14	12	91/2	91/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	560											8
14	12	46	46	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	561											8
14	12	93/2	93/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	562											8
14	12	47	47	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	563											
14	12	45	45	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	564											9
14	12	46	46	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	565											9
14	12	47	47	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	566											
14	12	45	45	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	567											
14	12	46	46	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	568											
14	12	47	47	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	569											
