type	type-id	target	ordering-key	direction	attribute-list	attributes	work.id	work.title	work.language	work.disambiguation
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	24c27c9e-0c6d-3571-a755-36404e2886fa	318	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '319', 'attribute': 'number'}]	24c27c9e-0c6d-3571-a755-36404e2886fa	"Kantate, BWV 90 ""Es reißet euch ein schrecklich Ende"": V. Choral ""Leit uns mit deiner rechten Hand"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	c1921958-3926-3fc5-a0ad-67207daffe16	109	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '109', 'attribute': 'number'}]	c1921958-3926-3fc5-a0ad-67207daffe16	"Kantate, BWV 91 ""Gelobet seist du, Jesu Christ"": VI. Choral ""Das hat er alles uns getan"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	018cd0a1-8b35-3e69-8131-2e82bc7a2ce2	346	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '347', 'attribute': 'number'}]	018cd0a1-8b35-3e69-8131-2e82bc7a2ce2	"Kantate, BWV 92 ""Ich hab in Gottes Herz und Sinn"": IX. Choral ""Soll ich denn auch des Todes Weg"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	687a8352-ce3e-3d75-a887-81f8bb569c0a	368	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '369', 'attribute': 'number'}]	687a8352-ce3e-3d75-a887-81f8bb569c0a	"Kantate, BWV 93 ""Wer nur den lieben Gott läßt walten"": VII. Choral ""Sing, bet und geh auf Gottes Wegen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	59453582-20d6-331c-a544-5ac271def391	280	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '281', 'attribute': 'number'}]	59453582-20d6-331c-a544-5ac271def391	"Kantate, BWV 94 ""Was frag ich nach der Welt"": VIII. Choral ""Was frag ich nach der Welt!"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	02bd525f-c1b7-3b21-9600-a7216d970498	355	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '356', 'attribute': 'number'}]	02bd525f-c1b7-3b21-9600-a7216d970498	"Kantate, BWV 95 ""Christus, der ist mein Leben"": VII. Choral ""Weil du vom Tod erstanden bist"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	aa3db8d5-e18a-3d45-b6a2-13886aa3f4e7	128	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '128', 'attribute': 'number'}]	aa3db8d5-e18a-3d45-b6a2-13886aa3f4e7	"Kantate, BWV 96 ""Herr Christ, der einge Gottessohn"": VI. Choral ""Ertöt uns durch dein Güte"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	cac4b100-df5a-3edd-a6ab-6f1237179f77	296	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '297', 'attribute': 'number'}]	cac4b100-df5a-3edd-a6ab-6f1237179f77	"Kantate, BWV 97 ""In allen meinen Taten"": IX. Choral ""So sei nun, Seele, deine"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	e3de9236-5372-49b6-a252-3756fd77b5b7	340	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '341', 'attribute': 'number'}]	e3de9236-5372-49b6-a252-3756fd77b5b7	"Kantate, BWV 99 ""Was Gott tut, das ist wohlgetan"": VI. Chorale ""Was Gott tut, das ist wohlgetan"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	5e764748-66ca-380f-a3db-d366ba0c0cec	317	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '318', 'attribute': 'number'}]	5e764748-66ca-380f-a3db-d366ba0c0cec	"Kantate, BWV 101 ""Nimm von uns, Herr, du treuer Gott"": VII. Choral ""Leit uns mit deiner rechten Hand"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	bb3ce447-56a2-3dea-aca8-5bc969231ced	319	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '320', 'attribute': 'number'}]	bb3ce447-56a2-3dea-aca8-5bc969231ced	"Kantate, BWV 102 ""Herr, deine Augen sehen nach dem Glauben"": VII. Choral ""Heute lebst du, heut bekehre dich"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	c7ed90ea-1a04-3406-8db1-89e7dbe24f0b	347	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '348', 'attribute': 'number'}]	c7ed90ea-1a04-3406-8db1-89e7dbe24f0b	"Kantate, BWV 103 ""Ihr werdet weinen und heulen"": VI. Choral ""Ich hab dich einen Augenblick"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	776cf6ae-72f9-31c9-aa98-98715b1bd678	13	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '13', 'attribute': 'number'}]	776cf6ae-72f9-31c9-aa98-98715b1bd678	"Kantate, BWV 104 ""Du Hirte Israel, höre"": VI. Choral ""Der Herr ist mein getreuer Hirt"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	2ad6d131-ffdb-3d7b-9aa8-c9ac8cd45264	223	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '224', 'attribute': 'number'}]	2ad6d131-ffdb-3d7b-9aa8-c9ac8cd45264	"Kantate, BWV 108 ""Es ist euch gut, daß ich hingehe"": VI. Choral ""Dein Geist, den Gott vom Himmel gibt"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	102fefe6-1c26-35d6-a91d-1c492392e6c9	379	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '380', 'attribute': 'number'}]	102fefe6-1c26-35d6-a91d-1c492392e6c9	"Kantate, BWV 110 ""Unser Mund sei voll Lachens"": VII. Choral ""Alleluja! Gelobt sei Gott"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	382645cb-04f5-30cb-84a2-5a4fad723ab1	344	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '345', 'attribute': 'number'}]	382645cb-04f5-30cb-84a2-5a4fad723ab1	"Kantate, BWV 111 ""Was mein Gott will, das gscheh allzeit"": VI. Choral ""Noch eins, Herr, will ich bitten dich"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	26547f61-161d-3ccd-bbc8-08014a3c057c	14	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '14', 'attribute': 'number'}]	26547f61-161d-3ccd-bbc8-08014a3c057c	"Kantate, BWV 112 ""Der Herr ist mein getreuer Hirt"": V. Choral ""Gutes und die Barmherzigkeit"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	ac4c4ac2-ffea-314d-8fc0-be2fd5fd4700	142	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '142', 'attribute': 'number'}]	ac4c4ac2-ffea-314d-8fc0-be2fd5fd4700	"Kantate, BWV 113 ""Herr Jesu Christ, du höchstes Gut"": VIII. Choral ""Stärk mich mit deinem Freudengeist"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	45b9155e-f591-383f-861e-51422ac9431d	385	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '386', 'attribute': 'number'}]	45b9155e-f591-383f-861e-51422ac9431d	"Kantate, BWV 114 ""Ach lieben Christen, seid getrost"": VII. Choral ""Wir wachen oder schlafen ein"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	06d1c580-5957-3f6e-8ade-81d68552c825	311	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '312', 'attribute': 'number'}]	06d1c580-5957-3f6e-8ade-81d68552c825	"Kantate, BWV 115 ""Mache dich, mein Geist, bereit"": VI. Choral ""Drum so laßt uns immerdar"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	9a8c44aa-62c6-36a8-ace8-aa9a80816238	69	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '69', 'attribute': 'number'}]	9a8c44aa-62c6-36a8-ace8-aa9a80816238	"Kantate, BWV 116 ""Du Friedefürst, Herr Jesu Christ"": VI. Choral ""Erleucht auch unser Sinn und Herz"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	aa00d674-257c-3e06-b807-cb2c73487183	90	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '90', 'attribute': 'number'}]	aa00d674-257c-3e06-b807-cb2c73487183	"Kantate, BWV 117 ""Sei Lob und Ehr dem höchsten Gut"": IV. Choral ""Ich rief dem Herrn in meiner Not"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	215a1075-b003-30a2-9d29-f64e84324c0a	134	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '134', 'attribute': 'number'}]	215a1075-b003-30a2-9d29-f64e84324c0a	"Kantate, BWV 119 ""Preise, Jerusalem, den Herrn"": IX. Choral ""Hilf deinem Volk, Herr Jesu Christ"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	a07a39ab-0b44-3779-bae4-cfc0ef6a5050	135	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '135', 'attribute': 'number'}]	a07a39ab-0b44-3779-bae4-cfc0ef6a5050	"Kantate, BWV 120 ""Gott, man lobet dich in der Stille"": VI. Choral ""Nun hilf uns, Herr, den Dienern dein"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	1304c64a-fff9-3978-8f14-f6bb21b71719	42	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '42', 'attribute': 'number'}]	1304c64a-fff9-3978-8f14-f6bb21b71719	"Kantate, BWV 121 ""Christum wir sollen loben schon"": VI. Choral ""Lob, Ehr und Dank sei dir gesagt"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	ce7a436e-7d46-3a71-a84c-45edc0209233	57	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '57', 'attribute': 'number'}]	ce7a436e-7d46-3a71-a84c-45edc0209233	"Kantate, BWV 122 ""Das neugeborne Kindelein"": VI. Choral ""Es bringt das rechte Jubeljahr"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	b6db33df-9317-3b64-97a5-d3797c5229eb	228	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '229', 'attribute': 'number'}]	b6db33df-9317-3b64-97a5-d3797c5229eb	"Kantate, BWV 123 ""Liebster Immanuel, Herzog der Frommen"": VI. Choral ""Drum fahrt nur immer hin"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	5ff5c0de-bbc8-3cac-b81a-30eb52fa155f	245	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '246', 'attribute': 'number'}]	5ff5c0de-bbc8-3cac-b81a-30eb52fa155f	"Kantate, BWV 124 ""Meinen Jesum laß ich nicht"": VI. Choral ""Jesum laß ich nicht von mir"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	c641ebba-125a-30e3-accd-1466f7981f97	250	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '251', 'attribute': 'number'}]	c641ebba-125a-30e3-accd-1466f7981f97	"Kantate, BWV 125 ""Mit Fried und Freud ich fahr dahin"": VI. Choral ""Er ist das Heil und selig Licht"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	aa8401b5-1fe3-3a4c-87f5-e637d3dfb4d1	320	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '321', 'attribute': 'number'}]	aa8401b5-1fe3-3a4c-87f5-e637d3dfb4d1	"Kantate, BWV 126 ""Erhalt uns Herr bei deinem Wort"": VI. Choral ""Verleih uns Frieden gnädiglich"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	732aa7e4-d372-3a6b-a3a2-d6840b79f683	147	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '147', 'attribute': 'number'}]	732aa7e4-d372-3a6b-a3a2-d6840b79f683	"Kantate, BWV 127 ""Herr Jesu Christ, wahr' Mensch und Gott"": V. Choral ""Ach, Herr, vergib all unser Schuld"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	568ffdd3-ea05-36a4-8e09-200dbb6a23a0	278	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '279', 'attribute': 'number'}]	568ffdd3-ea05-36a4-8e09-200dbb6a23a0	"Kantate, BWV 128 ""Auf Christi Himmelfahrt allein"": V. Choral ""Alsdann so wirst du mich"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	989776d7-f434-3951-8343-6af99da0ce25	131	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '131', 'attribute': 'number'}]	989776d7-f434-3951-8343-6af99da0ce25	"Kantate, BWV 130 ""Herr Gott, dich loben alle wir"": VI. Choral ""Darum wir billig loben dich"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	74ba0033-ea30-3ab4-b2cd-9bb14da27017	181	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '181', 'attribute': 'number'}]	74ba0033-ea30-3ab4-b2cd-9bb14da27017	"Kantate, BWV 133 ""Ich freue mich in dir"": VI. Choral ""Wohlan, so will ich mich"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	ca011d5c-dcb1-325c-a602-913071149b18	156	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '156', 'attribute': 'number'}]	ca011d5c-dcb1-325c-a602-913071149b18	"Kantate, BWV 135 ""Ach Herr, mich armen Sünder"": VI. Choral ""Ehr sei ins Himmels Throne"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	2377676e-7eb5-4ed2-ba84-455b2990e2aa	27	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '27', 'attribute': 'number'}]	2377676e-7eb5-4ed2-ba84-455b2990e2aa	"Kantate, BWV 136 ""Erforsche mich, Gott, und erfahre mein Herz"": VI. Choral ""Dein Blut, der edle Saft"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	bbdb058e-fc7e-37a8-9f3a-08b89eb837b4	229	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '230', 'attribute': 'number'}]	bbdb058e-fc7e-37a8-9f3a-08b89eb837b4	"Kantate, BWV 137 ""Lobe den Herren, den mächtigen König der Ehren"": V. Choral ""Lobe den Herren, den mächtigen König der Ehren"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	ba16bd58-8e40-330d-a25b-1cda90fd4192	237	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '238', 'attribute': 'number'}]	ba16bd58-8e40-330d-a25b-1cda90fd4192	"Kantate, BWV 139 ""Wohl dem, der sich auf seinen Gott"": VI. Choral ""Dahero Trotz der Höllen Heer!"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	a7c64d0f-13db-31c5-ad17-c65f72f0d74b	337	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '338', 'attribute': 'number'}]	a7c64d0f-13db-31c5-ad17-c65f72f0d74b	"Kantate, BWV 144 ""Nimm, was dein ist, und gehe hin"": III. Choral ""Was Gott tut, das ist wohlgetan"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	ca640dc9-86fc-3ee1-b2c8-1e5dcf55c7d1	342	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '343', 'attribute': 'number'}]	ca640dc9-86fc-3ee1-b2c8-1e5dcf55c7d1	"Kantate, BWV 144 ""Nimm, was dein ist, und gehe hin"": VI. Choral ""Was mein Gott will, das gscheh allzeit"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	9956122c-da47-44b9-8a2b-7d38491f156d	209	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '209', 'attribute': 'number'}]	9956122c-da47-44b9-8a2b-7d38491f156d	"Kantate, BWV 145 ""Ich lebe, mein Herze, zu deinem Ergötzen"": a. Chorale ""Auf, mein Herz, des Herren Tag"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	9f39d461-c41b-34d6-92fc-b41b7d80c230	84	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '84', 'attribute': 'number'}]	9f39d461-c41b-34d6-92fc-b41b7d80c230	"Kantate, BWV 145 ""Ich lebe, mein Herze, zu deinem Ergötzen"": V. Choral ""Drum wir auch billig fröhlich sein"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	f6b40124-2dac-3f4f-aa80-cdae329657e5	359	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '360', 'attribute': 'number'}]	f6b40124-2dac-3f4f-aa80-cdae329657e5	"Kantate, BWV 146 ""Wir müssen durch viel Trübsal"": VIII. Choral ""Denn wer selig dahin fähret"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	cdf42b0d-da2e-3a52-96b5-a06da12759e6	29	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '29', 'attribute': 'number'}]	cdf42b0d-da2e-3a52-96b5-a06da12759e6	"Kantate, BWV 148 ""Bringet dem Herrn Ehre seines Namens"": VI. Choral ""Amen zu aller Stund"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	675c80e7-0120-32c2-b7c5-7c7783ca9ed9	155	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '155', 'attribute': 'number'}]	675c80e7-0120-32c2-b7c5-7c7783ca9ed9	"Kantate, BWV 149 ""Man singet mit Freuden vom Sieg"": VII. Choral ""Ach Herr, laß dein lieb Engelein"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	869cc82b-f558-3ab5-ada7-a9bf214f42a7	234	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '235', 'attribute': 'number'}]	869cc82b-f558-3ab5-ada7-a9bf214f42a7	"Kantate, BWV 151 ""Süßer Trost, mein Jesus kömmt"": V. Choral ""Heut schleußt er wieder auf die Tür"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	b1d331a0-dd77-3074-8ca8-477c3fb3a1bc	5	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '5', 'attribute': 'number'}]	b1d331a0-dd77-3074-8ca8-477c3fb3a1bc	"Kantate, BWV 153 ""Schau lieber Gott, wie meine Feind"": I. Choral ""Schau lieber Gott, wie meine Feind"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	de400613-aacc-3b8f-8078-757848cbd2a0	9	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '9', 'attribute': 'number'}]	de400613-aacc-3b8f-8078-757848cbd2a0	"Kantate, BWV 153 ""Schau lieber Gott, wie meine Feind"": IX. Choral ""Drum will ich, weil ich lebe noch"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	d0f45de4-5544-3083-9d34-e91586ba3caf	160	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '160', 'attribute': 'number'}]	d0f45de4-5544-3083-9d34-e91586ba3caf	"Kantate, BWV 153 ""Schau lieber Gott, wie meine Feind"": V. Choral ""Und ob gleich alle Teufel"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	a8a2d4b4-4702-39e1-a753-80d85c9311cf	364	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '365', 'attribute': 'number'}]	a8a2d4b4-4702-39e1-a753-80d85c9311cf	"Kantate, BWV 154 ""Mein liebster Jesus ist verloren"": III. Choral ""Jesu, mein Hort und Erretter"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	2fae27a6-fc54-3177-990f-16c77805c8c8	243	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '244', 'attribute': 'number'}]	2fae27a6-fc54-3177-990f-16c77805c8c8	"Kantate, BWV 154 ""Mein liebster Jesus ist verloren"": VIII. Choral ""Meinen Jesum Laß ich nicht"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	bf480cdd-b84a-3182-8e68-fad81dc038e9	88	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '88', 'attribute': 'number'}]	bf480cdd-b84a-3182-8e68-fad81dc038e9	"Kantate, BWV 155 ""Mein Gott, wie lang, ach lange"": V. Choral ""Ob sichs anließ, als wollt er nicht"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	cc3f65a5-1941-3c31-9247-c999a8670e04	150	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '150', 'attribute': 'number'}]	cc3f65a5-1941-3c31-9247-c999a8670e04	"Kantate, BWV 156 ""Ich steh mit einem Fuß im Grabe"": VI. Choral ""Herr, wie du willst, so schicks mir mit"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	b5806f8f-5346-3699-a721-a4e3751f0fb0	244	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '245', 'attribute': 'number'}]	b5806f8f-5346-3699-a721-a4e3751f0fb0	"Kantate, BWV 157 ""Ich lasse dich nicht, du segnest mich denn!"": V. Choral ""Meinen Jesum laß ich nicht"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	5c633f7d-8012-3ad0-a561-0a6ba3fbac1e	194	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '194', 'attribute': 'number'}]	5c633f7d-8012-3ad0-a561-0a6ba3fbac1e	"Kantate, BWV 159 ""Sehet, wir gehn hinauf gen Jerusalem"": V. Choral ""Jesu, deine Passion ist mir lauter Freude"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	9bc9d6d2-515c-3c72-8133-552d54fb34c9	161	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '161', 'attribute': 'number'}]	9bc9d6d2-515c-3c72-8133-552d54fb34c9	"Kantate, BWV 161 ""Komm, du süße Todesstunde"": VI. Choral ""Der Leib zwar in der Erden"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	582e0029-1952-30f5-aefc-08cf0cdb7f28	18	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '18', 'attribute': 'number'}]	582e0029-1952-30f5-aefc-08cf0cdb7f28	"Kantate, BWV 162 ""Ach! ich sehe, itzt, da ich zur Hochzeit gehe"": VI. Choral ""Ach, ich habe schon erblicket"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	79fe754c-8d25-3876-aef5-491ce3492c2a	127	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '127', 'attribute': 'number'}]	79fe754c-8d25-3876-aef5-491ce3492c2a	"Kantate, BWV 164 ""Ihr, die ihr euch von Christo nennet"": VI. Choral ""Ertöt uns durch deine Güte"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	cb95f17a-7636-3f4f-b1ce-d300ad7a67c8	265	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '266', 'attribute': 'number'}]	cb95f17a-7636-3f4f-b1ce-d300ad7a67c8	"Kantate, BWV 165 ""O heilges Geist- und Wasserbad"": VI. Choral ""Sein Wort, sein Tauf, sein Nachtmahl"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	02302bc2-dbf2-3f88-8e69-67e2583c69b6	371	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '372', 'attribute': 'number'}]	02302bc2-dbf2-3f88-8e69-67e2583c69b6	"Kantate, BWV 166 ""Wo gehest du hin"": VI. Choral ""Wer weiß, wie nahe mir mein Ende"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	4032571c-bd00-30cf-b7c8-d01834207c85	143	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '143', 'attribute': 'number'}]	4032571c-bd00-30cf-b7c8-d01834207c85	"Kantate, BWV 168 ""Tue Rechnung! Donnerwort"": VI. Choral ""Stärk mich mit deinem Freudengeist"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	195ad30d-3128-38b5-b099-d68bc3216cd3	255	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '256', 'attribute': 'number'}]	195ad30d-3128-38b5-b099-d68bc3216cd3	"Kantate, BWV 169 ""Gott soll allein mein Herze haben"": VII. Choral ""Du süße Liebe, schenk uns deine Gunst"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	ea193bfa-94e1-3a4a-a5b4-6f2c9e9a301b	375	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '376', 'attribute': 'number'}]	ea193bfa-94e1-3a4a-a5b4-6f2c9e9a301b	"Kantate, BWV 172 ""Erschallet, ihr Lieder, erklinget, ihr Saiten"": VI. Choral ""Von Gott kömmt mir ein Freudenschein"""	deu	
